"Symbol","Support 1","Support 2","Support 3","Resistance 1","Resistance 2","Resistance 3"
"ES","2490","2482.5","2470.25","2502.25","2507","2519.25"
"6E","1.1957","1.19165","1.18335","1.204","1.20825","1.21655"
"6B","134.69","133.3","131.02","136.97","137.86","140.14"
"6J","90.01","89.455","88.155","91.31","92.055","93.355"
"6A","79.72","79.53","79.09","80.16","80.41","80.85"
"6C","81.82","81.505","80.835","82.49","82.845","83.515"
"NG","2.996","2.968","2.902","3.062","3.1","3.166"
"CL","49.5","49.11","48.42","50.19","50.49","51.18"
"RB","159.5","156.87","152.83","163.54","164.95","168.99"
"SI","17.58","17.465","17.185","17.86","18.025","18.305"
"HG","293.1","291.35","287.4","297.05","299.25","303.2"
"GC","1319.7","1314.1","1299.3","1334.5","1343.7","1358.5"
"ZT","108","107.96875","107.890625","108.078125","108.125","108.203125"
"ZF","117.9609375","117.8671875","117.640625","118.1875","118.3203125","118.546875"
"ZN","126.171875","126.03125","125.703125","126.5","126.6875","127.015625"
"ZB","154.6875","154.375","153.6875","155.375","155.75","156.4375"
"UB","167.28125","166.90625","166.09375","168.09375","168.53125","169.34375"
"ZC","353.25","351.5","348.75","356","357","359.75"
"ZS","964.75","961","951","974.75","981","991"
"ZW","443.5","437.75","428.75","452.5","455.75","464.75"
"TN","135.515625","135.3125","134.859375","135.96875","136.21875","136.671875"
"6S","104.39","103.91","103.06","105.24","105.61","106.46"
"NQ","5960.5","5925.5","5864","6022","6048.5","6110"
"NIY","19690","19535","19280","19945","20045","20300"
"YM","22155","22091","21988","22258","22297","22400"
"FGBL","160.91","160.62","159.88","161.65","162.1","162.84"
"FGBX","163.2","162.8","161.84","164.16","164.72","165.68"
"FDAX","12488","12464.5","12409.5","12543","12574.5","12629.5"
"FBTP","135.06","134.87","134.38","135.55","135.85","136.34"
"FOAT","155.31","155.13","154.65","155.79","156.09","156.57"
"FESX","3489","3479","3455","3513","3527","3551"
"R","123.72","123.27","122.08","124.91","125.65","126.84"
"Z","7131","7093","6994.5","7229.5","7290","7388.5"
